name,index,ncolors,nregions,frac,pcm,h_sym,v_sym,rep_frac,rep_pcm,h_pos,v_pos,avg_left,avg_right,avg_top,avg_bot,abs_left,abs_right,abs_top,abs_bot,ch_density,ch_entropy,ar,ncorners,down_diag,vert,up_diag,hor
in-n-out,1,3,13,0.14724272687798523,57.47659473521784,0.33919269594365453,-0.03221193613963375,0.16691178185822625,27.05227192640642,0.48842592592592593,0.49818181818181817,False,False,False,False,False,False,False,False,0.36704099580570965,0.811301042721751,1.4583333333333333,228,0.10404875925119722,0.348715716151502,0.07966913365259033,0.4675663909447105
in-n-out,2,1,2,0.007674772036474164,7.492213318224132,0.08818456267786366,0.5570111622314724,0.016265912305516245,0.6320371988339113,0.7291666666666666,0.7909090909090909,False,True,False,False,False,False,False,False,0.5706214689265536,1.5984342381347358,2.0,29,0.11752988047808766,0.3944223107569721,0.11752988047808766,0.3705179282868526
