ar,down_diag,entropy,gpc,h,h_sym,hor,mean_light,mean_sat,mmark_absbot,mmark_absleft,mmark_absright,mmark_abstop,mmark_avgbot,mmark_avgleft,mmark_avgright,mmark_avgtop,name,nchars,ncolors,ncorners,nmarks,nregions,perc_white,sd_light,sd_sat,up_diag,v_sym,vert,w
1.0,0.02528216704288939,0.2702241236205025,2.488847862278813,582,0.9622413158536204,0.4744920993227991,0.8798806640178212,0.9843840940123528,False,False,False,False,False,False,False,False,mcdonalds1,1,3,12,1,4,0.006025554728923854,0.04983460728899162,0.08546205314445295,0.025733634311512415,0.9623255686694523,0.4744920993227991,582
