ar,down_diag,entropy,gpc,h,h_sym,hor,mean_light,mean_sat,mmark_absbot,mmark_absleft,mmark_absright,mmark_abstop,mmark_avgbot,mmark_avgleft,mmark_avgright,mmark_avgtop,name,nchars,ncolors,ncorners,nmarks,nregions,perc_white,sd_light,sd_sat,up_diag,v_sym,vert,w
1.0885416666666667,0.09112806101967082,3.352067808411873,28.17713376521037,192,0.7859752743827215,0.25732637494981936,0.9683715960611654,0.5096593801708932,False,False,False,False,False,False,False,False,mcdonalds-old,10,3,62,1,17,0.45186801199890914,0.1243170838380217,0.4635717447046858,0.10076274588518667,0.1550927662230138,0.5507828181453231,209
