name,area,frac,r,g,b,lab-l,lab-a,lab-b
mcdonalds1,287611,0.7434037075712616,219.0435970807895,0.25812295096412186,7.124094697351076,4930.340011376194,5721.792878460395,4784.248570995206
mcdonalds1,48973,0.12658316187797894,254.3306107447056,185.19829293695267,15.419333101912752,7620.097496192377,1219.7929786129293,6532.0915604988695
mcdonalds1,50300,0.1300131305507594,254.97966202784272,254.85749502993596,254.86135188866746,9338.158381334786,3.2801287400801016,1.4243801550634316
