name,area,frac,r,g,b,lab-l,lab-a,lab-b,color_label
shake-shack,1060,0.038343280882618916,76.03301886792366,139.25377358490792,53.191509433963525,5275.8238939794655,-3119.106976855523,3303.9367519872,10
shake-shack,24848,0.8988243805389763,254.13743007767349,254.31623002937332,254.0654754718513,9319.848182671347,-8.940173748911207,8.775497563402723,0
shake-shack,801,0.028974498100922414,5.754057428214594,5.863920099877903,5.9463171036216815,443.88080252945196,-3.84976226128142,-9.339593152160576,1
shake-shack,936,0.033857840477482366,159.89090909090882,176.3550802139051,155.14331550802245,6800.348064814406,-834.3197118709752,764.5890591389034,8
