name,area,frac,r,g,b,lab-l,lab-a,lab-b
mcdonalds-old,12136,0.20745299145299145,254.17614104465227,193.7318339100347,17.85747240075372,7792.403566136714,837.4974101664918,6637.074490277458
mcdonalds-old,10327,0.17652991452991454,226.96019370459925,18.006973365588465,17.961162227619013,5087.045047895939,5851.864353987512,4808.353210342064
mcdonalds-old,36037,0.616017094017094,254.1460720925704,253.27166523292158,252.8101118294772,9295.306635305522,17.478441352864138,27.751415183558947
