name,index,ncolors,nregions,frac,pcm,h_sym,v_sym,rep_frac,rep_pcm,h_pos,v_pos,avg_left,avg_right,avg_top,avg_bot,abs_left,abs_right,abs_top,abs_bot,ch_density,ch_entropy,ar,ncorners,down_diag,vert,up_diag,hor
darden-restaurants,1,1,2,0.013358238523801438,17.1463318749124,0.2128722268676056,0.19388056622628255,0.5222457627118644,7.374042481652093,0.19488188976377951,0.5,True,False,False,False,False,False,False,False,0.19642114024136492,0.6397757356628481,0.8865979381443299,43,0.11016949152542373,0.2994350282485876,0.2570621468926554,0.3333333333333333
davita-healthcar,1,1,1,0.02341474220523897,20.280435317033387,-0.03227468441952828,0.03918755933090141,0.0,0.0,0.4125248508946322,0.4957446808510638,False,False,False,False,False,False,False,False,0.1664698007717143,0.3711826338747602,1.1045751633986929,5,0.17439703153988867,0.3858998144712431,0.287569573283859,0.15213358070500926
dean-foods-company,1,2,3,0.04845852616589533,14.4468538381429,0.06947487268189194,0.4285285716794564,0.31585972324753353,3.720158057512879,0.5573770491803278,0.3327868852459017,False,False,False,False,False,False,False,False,0.3674549184753266,0.7507213443501438,0.8617886178861789,21,0.07686335403726709,0.33540372670807456,0.3051242236024845,0.2826086956521739
dean-foods-company,2,1,2,0.017102171591313636,4.141208968877377,0.3790134334772555,0.3810034573951716,0.02789342214820981,0.20204473375599294,0.7573770491803279,0.7016393442622951,False,True,False,False,False,True,False,False,0.652362846279196,1.2106169020149171,1.1428571428571428,8,0.04721030042918455,0.5321888412017167,0.1802575107296137,0.24034334763948495
deere--company,1,3,3,0.08383582960513519,26.6214337496907,0.5414085884377801,0.7711861538172818,0.20392520156696808,15.618575211963535,0.1764018691588785,0.4965753424657534,True,False,False,False,True,False,False,False,0.8654618473895582,2.0914209027200514,1.0952380952380951,93,0.09828009828009827,0.3906633906633907,0.05896805896805898,0.4520884520884521
deere--company,2,2,2,0.0050573818323283405,3.5258941238819888,0.06527506709877508,0.3331292047255973,0.25,4.945790867780357,0.3271028037383177,0.4965753424657534,True,False,False,False,True,False,False,False,0.5036319612590799,1.5998650045561293,0.6896551724137931,8,0.046875,0.5416666666666666,0.05729166666666665,0.3541666666666667
deere--company,3,1,1,0.005738183232834079,5.875245187358442,0.6554336989032907,0.8886416369055079,0.0,0.0,0.4591121495327103,0.5171232876712328,False,False,False,False,False,False,False,False,0.4097222222222222,1.1208209950541557,1.0,8,0.02985074626865672,0.6268656716417911,0.022388059701492536,0.3208955223880597
deere--company,4,3,4,0.014783116125267459,12.659231291769087,0.03375094504382235,0.38754234786055625,0.17516399107296993,4.540737303305463,0.7815420560747663,0.5171232876712328,False,False,False,False,False,False,False,False,0.4817749603803487,1.2864366160481189,2.391304347826087,27,0.0587248322147651,0.3590604026845637,0.04530201342281879,0.5369127516778524
delek-us-holdings,1,4,13,0.5860034602076124,16.88261397426909,0.883438073392328,0.935487347306886,0.3113784384544364,23.827001548140746,0.4986842105263158,0.4986842105263158,False,False,False,False,False,False,False,False,0.9627913587265492,2.4628826727655446,1.0,125,0.11424731182795697,0.3660394265232975,0.12948028673835124,0.3902329749103943
dell,1,2,3,0.17913848344606625,29.240609079582118,0.7201614186326102,0.9293050285632278,0.2497112284290061,9.003608174109342,0.498360655737705,0.498360655737705,False,False,False,False,False,False,False,False,0.3197031690767237,0.5735088569317255,1.0,24,0.17912679425837322,0.28648325358851673,0.22218899521531102,0.31220095693779903
deloitte,1,2,2,0.005964214711729622,3.8065601546585213,0.7559344100449833,0.07747516350666349,0.2874015748031496,12.933539787158015,0.5543278084714549,0.4970059880239521,False,False,False,False,False,False,False,False,0.3426258992805755,0.5886411117835423,0.24390243902439024,7,0.013157894736842105,0.5921052631578947,0.006578947368421052,0.3881578947368421
deloitte,2,1,1,0.006402529703667757,1.183739209989109,1.0,0.8068919315048874,0.0,0.0,0.9042357274401474,0.688622754491018,False,True,False,False,False,True,False,False,0.9761336515513126,1.0365885282031808,1.0,3,0.2109375,0.28125,0.2109375,0.296875
delta,1,1,2,0.05141952614379085,5.612483692655593,0.9844404549238578,0.2235590180366303,0.17775571002979146,0.29410960263268016,0.14493865030674846,0.5,True,False,False,False,True,False,False,False,0.7940074906367042,1.1098164636707872,1.244186046511628,6,0.2046908315565032,0.11940298507462685,0.2025586353944563,0.4733475479744136
devon,1,1,3,0.05764791818845873,2.196144615142854,0.029574630184724438,0.5968152163363736,0.08714995373328617,0.5495588722264271,0.7512195121951221,0.2911111111111111,False,True,True,False,False,False,True,False,0.7372944693572496,1.1291246277149292,2.489795918367347,12,0.00625,0.11875,0.00625,0.86875
dhl,1,3,17,0.6547014230615773,29.58477881577808,0.5874640938189293,-0.009920725187855844,0.14890123331449992,11.692243676415934,0.4990990990990991,0.4973118279569893,False,False,False,False,False,False,False,False,0.9776961271102284,0.7879733971907859,4.514285714285714,51,0.003485034850348504,0.15457154571545714,0.04571545715457154,0.7962279622796228
dicks-sporting,1,4,24,0.7597361591695502,10.586509741978915,0.5800097878978173,-0.05932624171876531,0.14100234834728295,29.889906541558858,0.4993055555555556,0.5,False,False,False,False,False,False,False,False,0.9255799003024652,1.1876277630883731,2.1442953020134228,157,0.049287549637935066,0.35131978509693995,0.06587245970567625,0.5335202055594487
directv,1,1,6,0.07714512520747636,27.49674840528557,0.7052186796147019,0.24764706789433066,0.0732963969854485,2.636704646577636,0.19815195071868585,0.4974358974358975,True,False,False,False,True,False,False,False,0.5324235481621675,1.2129988413632655,1.0089285714285714,25,0.14468085106382975,0.07659574468085106,0.1625531914893617,0.6161702127659574
discovery-media,1,2,2,0.023048746125669203,11.583678107480537,0.3328671097053177,0.4716868070138097,0.004278728606356974,5.1501134775611535,0.113345521023766,0.4444444444444444,True,False,False,False,False,False,False,False,0.8534167970787689,3.745829334506092,0.8461538461538461,41,0.14324324324324325,0.35945945945945945,0.14054054054054055,0.3567567567567568
dish-networks,1,1,2,0.04972574021423853,8.245011945757312,0.2315697858285108,0.3927347434118743,0.3296274906150736,2.923258044840559,0.6256983240223464,0.3262548262548263,False,False,True,False,False,False,False,False,0.30703076513875344,0.2622617821172725,2.0898876404494384,5,0.12703252032520326,0.2296747967479675,0.2306910569105691,0.41260162601626016
dish-networks,2,3,5,0.011544757473938141,13.918634248941407,0.5231197072803595,0.06165181487744691,0.13527856296099602,7.8228446052213165,0.3994413407821229,0.7123552123552124,False,False,False,False,False,False,False,False,0.2568690095846645,0.6672940917015279,0.8955223880597015,20,0.18729641693811075,0.250814332247557,0.13517915309446255,0.4267100977198697
disney,1,1,3,0.09342691990090836,30.60469091959561,-0.12699511171086478,0.018045285764456395,0.23344718354378846,4.822978969913653,0.34585492227979275,0.4232558139534884,True,False,False,False,False,False,False,False,0.3768569715541936,0.5551521756122587,1.8333333333333333,53,0.19206094627105053,0.19486768243785085,0.1615878107457899,0.4514835605453088
disney,2,1,1,0.02508670520231214,6.714264031082842,0.11896394928782085,-0.01510492455625105,0.0,0.0,0.8316062176165803,0.6162790697674418,False,True,False,False,False,False,False,False,0.6533333333333333,0.7361319871164618,0.5925925925925926,7,0.06097560975609756,0.4355400696864111,0.39198606271777,0.11149825783972124
dollar-general,1,2,17,0.3728444444444444,2.457624377827592,0.9910446781682872,0.9219451103082534,0.8260865950487886,6.2152388091904776,0.5,0.4961538461538462,False,False,False,False,False,False,False,False,0.8823096339924275,2.8894796674257064,4.5777777777777775,7,0.026104417670682733,0.16666666666666666,0.026104417670682733,0.7811244979919679
dollar-tree,1,2,11,0.07690796857463524,50.32809107233648,0.6170288586429684,0.05944040841963589,0.055057076163721054,1.5421176328707795,0.4975,0.3781512605042017,False,False,True,False,False,False,False,False,0.5900333656226455,1.2365926223431063,1.1428571428571428,44,0.25117591721542804,0.10912511759172154,0.5794920037629351,0.060206961429915336
dominion,1,1,13,0.09181809284572473,35.560286661359136,-0.06146003388347265,0.21559494233836754,0.11813846969638064,2.075981622975953,0.2085201793721973,0.4973821989528796,True,False,False,False,True,False,False,False,0.6027411928472,1.3976017839861603,0.9629629629629628,73,0.1961089494163424,0.3042801556420233,0.1649805447470817,0.3346303501945525
dominos-pizza,1,2,2,0.03244962884411453,8.925679667973908,-0.006726337114579966,-0.007643967623829584,0.037581699346405206,1.1624437252058486,0.2203703703703704,0.4918032786885246,True,False,False,False,True,False,False,False,0.827027027027027,2.7472921978470133,1.0263157894736843,20,0.3819875776397516,0.13043478260869565,0.375776397515528,0.11180124223602483
domtar-corporation,1,1,2,0.010820678781843831,12.498056880835955,0.3499693058332309,0.04003339461656355,0.1549079754601227,1.6652883147868645,0.5214899713467048,0.2851063829787234,False,False,True,False,False,False,False,False,0.2618473895582329,0.8701525545250968,1.3333333333333333,10,0.336,0.28,0.184,0.2
domtar-corporation,2,2,2,0.008928719608331259,7.421708573028757,-0.039113174448960036,0.13560429282306846,0.0985130111524164,0.4681736571779611,0.4813753581661891,0.5085106382978724,False,False,False,False,False,False,False,False,0.3938506588579795,1.2135235300068117,3.04,6,0.2282051282051282,0.030769230769230767,0.12051282051282053,0.6205128205128205
doritos-tortilla-chips,1,6,19,0.24355633645527774,51.989581733033255,0.4251337278995325,0.5319561171175315,0.9832835849717072,31.725470776052127,0.4984423676012461,0.4982078853046595,False,False,False,False,False,False,False,False,0.5538925197250347,1.5227566200761269,1.2142857142857142,137,0.2226855713094245,0.23436196830692246,0.1743119266055046,0.3686405337781485
doubletree,1,2,4,0.10044478440704856,50.01026055240574,0.12611968629211984,0.5646404907428021,4.764677558898325,22.194463970334937,0.4720670391061452,0.3606870229007634,False,False,False,False,False,False,False,False,0.6072621392480946,1.8201801012102667,1.233644859813084,155,0.13293051359516614,0.33716012084592145,0.13413897280966766,0.3957703927492447
doubletree,2,2,4,0.0059351804634823506,11.775376642769215,0.10362661740509513,0.38286866694588856,83.64451819607935,10.806372417703562,0.7430167597765364,0.6965648854961832,False,True,False,False,False,False,False,False,0.3640312771503041,1.3746495064010515,1.6296296296296295,19,0.15333333333333332,0.5155555555555555,0.03777777777777778,0.2933333333333333
dover-corporation,1,2,9,0.5149267399267399,2.0176986080826698,-0.0565638827633547,0.9751649077352328,0.2107314072922033,3.7684557552533686,0.4984025559105431,0.496875,False,False,False,False,False,False,False,False,0.9643285885782884,0.960794533247265,2.9870129870129865,6,0.03697749196141479,0.17684887459807075,0.03697749196141479,0.7491961414790996
dow,1,2,6,0.4150090415913201,3.155431676287709,0.9845957734489164,0.9732868643788974,0.2523031638716311,4.441669801749963,0.4994318181818182,0.4971910112359551,False,False,False,False,False,False,False,False,0.9930407817401652,0.3099296356634646,2.908759124087591,3,0.17188478396994364,0.0012523481527864744,0.1712586098935504,0.6556042579837195
dr-horton,1,3,3,0.07400577955139673,29.626627550406297,0.32197624886941645,0.6481615735030157,0.2924649605778206,10.095548962237881,0.4872340425531914,0.36124401913875603,False,False,False,False,False,False,False,False,0.3151664322550399,0.6742358571017952,5.295774647887324,29,0.03203125,0.21171875,0.02421875,0.73203125
dr-horton,2,1,5,0.04227329021604514,98.70259054082376,0.21284384715341,0.17782830298688568,0.16527518191111112,16.463741949833427,0.4872340425531914,0.7105263157894737,False,False,False,True,False,False,False,False,0.24107353056580086,1.0843269250311838,9.589743589743591,153,0.08516839378238343,0.1955958549222798,0.4031735751295337,0.3160621761658031
dr-pepper,1,2,3,0.06297961673215223,24.576552175706485,-0.05173746030067114,0.1635323299010566,0.21712373670643587,8.108110771146832,0.5891364902506964,0.5,False,False,False,False,False,False,False,False,0.2281955080433777,0.5284658715630824,1.1899441340782122,19,0.12565997888067582,0.24287222808870115,0.26504751847940866,0.3664202745512144
dr-pepper,2,2,3,0.10950509936311154,18.069611108902738,0.01431145676590629,0.2160464415370362,0.2547182513463512,4.335009375268808,0.30779944289693595,0.5287356321839081,True,False,False,False,False,False,False,False,0.5425539391383793,0.8971749241349444,1.0846153846153843,23,0.1105904404873477,0.4686035613870666,0.2296157450796626,0.1911902530459232
dte-energy-co,1,1,3,0.04232881372406085,60.62432881659779,0.15614372587673792,0.2270447104044959,0.3691673887094844,21.064829282633678,0.2119700748129676,0.4935064935064935,True,False,False,False,True,False,False,False,0.394742805347836,1.794871074817023,1.2727272727272727,79,0.10380622837370243,0.2179930795847751,0.2964244521337947,0.3817762399077278
dte-energy-co,2,1,1,0.007216795451231958,2.317392428959264,0.6188916333433716,0.408822479623098,0.0,0.0,0.6471321695760599,0.4383116883116883,False,False,False,False,False,False,False,False,0.8608695652173913,2.2972849877792596,1.1176470588235294,9,0.08241758241758243,0.5604395604395604,0.04945054945054945,0.3076923076923077
du-pont,1,2,11,0.5582978959948859,1.57960310416798,0.9969517250861414,0.9783708086073928,0.1274725003056137,17.016603545300203,0.49886877828054293,0.4954337899543379,False,False,False,False,False,False,False,False,0.9937663879681392,0.9471064995460768,2.6350364963503647,188,0.13793103448275862,0.07535121328224778,0.1392081736909323,0.6475095785440613
duke-energy,1,3,4,0.09255885707720964,11.126439597983556,0.4476759081240033,0.5267103285083405,0.09426520106143373,0.5767394306158532,0.1835443037974684,0.4910179640718562,True,False,False,False,True,False,False,False,0.5957429952201125,0.3697293651923788,0.9634146341463414,19,0.1920165175498968,0.2746042670337233,0.1913282863041982,0.3420509291121817
eaton,1,1,1,0.016217672413793103,1.4297507180082558,0.8672174558335862,0.5300865358950275,0.0,0.0,0.3597222222222222,0.6762820512820513,False,False,False,False,False,False,False,False,0.9741100323624596,0.9046625353508351,1.8421052631578947,4,0.05555555555555555,0.2828282828282828,0.06565656565656566,0.5959595959595959
ecolab-inc,1,1,1,0.11792622133599202,4.5421459033685565,-0.2622153526324897,0.1975984865343813,0.0,0.0,0.6204301075268818,0.5,False,False,False,False,False,False,False,False,0.7827928524156188,0.633503735392301,1.5694444444444444,13,0.07367387033398821,0.5245579567779961,0.05599214145383104,0.3457760314341847
edison-international,1,4,6,0.18458285900146365,1.2470876532050847,0.7675212040113868,,2.0525381350875764,10.912175218273614,0.19103313840155944,0.4923469387755102,True,False,False,False,False,False,False,False,0.9934354485776804,0.9574810673751282,0.9914529914529916,4,0.00646551724137931,0.4956896551724138,0.00646551724137931,0.4913793103448276
eli-lilly-and-company,1,2,4,0.18779634228945585,28.522173137831963,0.3074848331883792,0.1413288823506097,0.39206290342633504,15.427509249818561,0.4986979166666667,0.4979674796747968,False,False,False,False,False,False,False,False,0.4017630720927424,0.8617195253524129,1.8363636363636364,43,0.08721986674742581,0.14597213809812234,0.4318594791035736,0.3349485160508783
emcor-group,1,1,13,0.0726752402487281,52.867024352601746,0.17369330628956148,0.3252803730283978,0.07396198661216606,3.136331922593679,0.3573943661971831,0.5,True,False,False,False,False,False,False,False,0.4234252778921367,1.6622571461780549,1.921875,65,0.037019681349578254,0.10121836925960637,0.06701030927835051,0.7947516401124649
emerson,1,2,14,0.04917017587317315,17.427766939109944,0.2282383746275364,0.2297290502529552,0.06682970743405622,5.879832335434028,0.4471744471744472,0.4953703703703704,False,False,True,False,False,False,False,False,0.3867510959571359,1.3242739834988635,0.6567164179104478,50,0.2765957446808511,0.31762917933130697,0.11094224924012157,0.2948328267477204
emerson,2,1,1,0.011487490710923951,4.247098990149695,0.3287563895159474,0.8093567925378922,0.0,0.0,0.13882063882063886,0.7222222222222222,True,False,False,False,True,False,False,False,0.6266891891891891,1.3544869702195568,0.8611111111111112,12,0.014778325123152709,0.33004926108374383,0.019704433497536943,0.6354679802955665
energy-transfer-equity,1,1,3,0.020670890188434047,8.127220591050184,0.17631896357989618,0.08028593103636818,0.041220969173166234,0.343710814866286,0.490234375,0.4383116883116883,False,False,True,False,False,False,True,False,0.4743709226467847,1.571416578542625,1.303030303030303,10,0.08095238095238096,0.08571428571428573,0.14761904761904762,0.6857142857142857
entergy,1,1,3,0.10138298262594568,13.111165872412887,0.9917262028864062,0.4180598717804563,0.3370572581807905,0.38797841622579904,0.17087276550998948,0.372960372960373,True,False,True,False,False,False,False,False,0.7716163395043169,0.6527853107420624,1.0210084033613445,57,0.058112505811250575,0.196652719665272,0.058577405857740586,0.6866573686657369
entergy,2,1,1,0.008530415176971548,10.021259697438065,0.010090817739445677,-0.0009062273939197418,0.0,0.0,0.6561514195583596,0.6736596736596736,False,False,False,False,False,False,False,False,0.44685883222468586,0.7496657563836755,1.0,12,0.10192307692307692,0.275,0.2634615384615385,0.3596153846153846
entergy,3,1,1,0.005824272882986859,6.8660244393355345,0.280641184721835,-0.0685875703009897,0.0,0.0,0.7991587802313355,0.8065268065268065,False,False,False,False,False,False,False,False,0.4048646528050216,0.6864745709097103,1.0731707317073171,13,0.11559139784946235,0.1881720430107527,0.18010752688172044,0.5161290322580645
enterprise,1,4,18,0.4223553719008265,19.06889078829113,-0.07012381207253487,0.4867712036624392,0.6747608367159793,8.186706577621656,0.4984126984126984,0.49609375,False,False,False,False,False,False,False,False,0.9061170212765958,0.9574867191097152,4.97872340425532,74,0.05450980392156863,0.2172549019607843,0.05372549019607843,0.6745098039215687
envision-healthcare-holdings,1,2,2,0.012266207106290231,1.1879075039658509,0.9304842103984701,-0.088735650941612,0.40909090909090906,6.916909998351748,0.12686567164179105,0.3422818791946309,True,False,False,False,True,False,False,False,0.9379844961240309,0.8250793192156501,1.0,4,0.017045454545454544,0.4772727272727273,0.005681818181818182,0.5
envision-healthcare-holdings,2,1,1,0.012773075168533632,1.1677678165750571,,1.0,0.0,0.0,0.2388059701492537,0.34563758389261745,True,False,False,False,True,False,False,False,0.9960474308300395,0.8521117463616025,1.0476190476190477,4,0.011363636363636364,0.4772727272727273,0.011363636363636364,0.5
envision-healthcare-holdings,3,1,1,0.01282376197475797,1.1631521335055908,,,0.0,0.0,0.12686567164179105,0.6476510067114094,True,False,False,False,True,False,False,False,1.0,0.8614306396070271,1.0476190476190477,4,0.011363636363636364,0.4772727272727273,0.011363636363636364,0.5
envision-healthcare-holdings,4,1,1,0.012266207106290231,1.1601211554301791,,,0.0,0.0,0.2400497512437811,0.6476510067114094,True,False,False,False,True,False,False,False,1.0,0.7621594076621313,1.0,4,0.011627906976744186,0.4883720930232558,0.011627906976744186,0.4883720930232558
eog-resources,1,2,2,0.036346562819344334,11.324188640845525,0.3661864618825836,0.054063645090163065,0.23974164133738604,4.225303859824082,0.13212927756653992,0.4788359788359789,True,False,True,False,True,False,False,False,0.6466830466830467,1.304445073344135,0.5757575757575758,14,0.16290983606557374,0.4467213114754098,0.2694672131147541,0.12090163934426228
equinix,1,2,4,0.057172011661807576,29.80397470650164,0.9521144686762756,0.781897340680636,0.3970965932311617,4.384913592431248,0.5035087719298246,0.37777777777777777,False,False,True,False,False,False,True,False,0.5567859170925611,1.1340496456200364,1.5370370370370368,33,0.04411764705882353,0.7647058823529411,0.0469187675070028,0.14425770308123248
erie-insurance-group,1,1,6,0.12606516290726816,18.250619360857183,0.15952562578872764,0.19227000763479835,0.23841343298063175,1.9980261238918224,0.1947608200455581,0.4954545454545455,True,False,False,False,False,False,False,False,0.7103404989800722,0.9251754356599341,0.6594202898550725,43,0.2361466325660699,0.3375959079283887,0.13128729752770674,0.2949701619778346
espn,1,1,7,0.3634401569653368,12.332345736157171,0.27308790618348866,0.2675783717132232,0.0554703710146364,0.5558182342826153,0.4989583333333333,0.4972067039106145,False,False,False,False,False,False,False,False,0.5751397226247154,0.6712754762046593,4.071428571428571,31,0.014381099126861838,0.2686183872624551,0.05084745762711865,0.6661530559835644
esso,1,3,7,0.3788242664717553,1.23814473920222,0.9935139062907816,0.9922038258786482,0.16910918894842272,4.037851429278361,0.4974619289340101,0.4969135802469136,False,False,False,False,False,False,False,False,0.9919343814080656,2.2618894313942346,1.4430379746835442,58,0.19642857142857145,0.17857142857142858,0.19642857142857145,0.42857142857142855
estee-lauder,1,2,3,0.00661638216223369,14.288930790790365,-0.0520353154178287,0.534579083765429,0.14636332266733434,4.388881762407745,0.3104089219330855,0.490566037735849,False,False,False,False,False,False,False,False,0.19157088122605365,0.8698649191234225,1.2083333333333333,11,0.06382978723404255,0.3829787234042553,0.0425531914893617,0.5106382978723404
eversource-energy,1,3,3,0.04116426991150442,1.2937687681638792,0.9641160284353104,0.9798218375949954,0.08614351984285612,0.03227708239917208,0.5272058823529412,0.4934640522875817,False,False,False,False,False,False,False,False,0.718908476213475,0.8459425136473009,1.0,8,0.08217592592592593,0.0949074074074074,0.0775462962962963,0.7453703703703703
exelon,1,3,3,0.07717671509362323,9.317703889646118,0.15169492854423486,0.15192720444759195,0.013383921537343696,0.1809632997288156,0.2102446483180428,0.4334975369458128,True,False,False,False,True,False,False,False,0.7075203810570669,2.479765238559305,2.03125,9,0.02534562211981567,0.029953917050691243,0.1716589861751152,0.7730414746543779
expedia,1,2,3,0.07414698162729659,1.1691798838692489,0.9927932677453928,0.9880827139951309,0.1420167314146949,2.7429351188709625,0.2193877551020408,0.4577464788732394,True,False,False,False,True,False,False,False,0.9856336582863008,2.568610753430649,1.0208333333333333,32,0.2071428571428572,0.2857142857142857,0.2071428571428572,0.3
expeditors-international-of-washington,1,1,3,0.0071419201562477235,24.19739785808167,0.26422604060208976,0.5130731790624198,0.05859034829968567,1.6644384965692276,0.4287211740041929,0.5913705583756346,False,False,False,False,False,False,False,False,0.18054532056005893,0.5929244433550565,2.6,42,0.14351851851851852,0.39814814814814814,0.10339506172839506,0.3549382716049383
express-scripts,1,1,8,0.07651573503521128,11.128028936708574,0.5486738358878799,0.3861292049197804,0.09615168018787112,0.6604816384726651,0.16485507246376813,0.5,True,False,False,False,True,False,False,False,0.6903698188136014,1.1913915138443925,1.0,63,0.071875,0.2270833333333333,0.19791666666666666,0.503125
exxonmobil,1,2,2,0.01473684210526316,9.438811792429838,-0.11457984851959653,0.1385499909132464,0.375,1.5878953633479658,0.25,0.42916666666666653,True,False,False,False,False,False,False,False,0.3172804532577904,1.4169834436269706,1.5217391304347827,15,0.17578125,0.2890625,0.28515625,0.25
exxonmobil,2,2,6,0.022960526315789476,9.39629806572194,-0.137679020088516,0.046552430477351435,0.17215374612285314,3.970140058894072,0.5021739130434782,0.4958333333333334,False,False,False,False,False,False,False,False,0.4240583232077764,1.9640902909976528,0.5897435897435898,23,0.10643564356435643,0.5445544554455446,0.10643564356435643,0.24257425742574254
exxonmobil,3,1,3,0.0060526315789473685,9.718831198807262,-0.05829226734261282,0.23798774343763934,0.0875583041564824,2.8055974377682724,0.6695652173913044,0.4833333333333333,False,False,False,False,False,False,False,False,0.1945031712473573,0.9671440530898312,0.6111111111111112,14,0.1129032258064516,0.5698924731182796,0.08064516129032258,0.23655913978494625
facebook,1,1,1,0.6019857312722949,5.4554885997601525,0.24455863155049,0.5396325899144544,0.0,0.0,0.4984848484848485,0.4984848484848485,False,False,False,False,False,False,False,False,0.8121240315051573,0.22363050501920384,1.0,13,0.013470173187940988,0.5407312379730597,0.03848620910840282,0.4073123797305965
family-dollar,1,1,1,0.04171751412429379,2.5906283709172278,8.253768334538391e-05,0.9746048224198904,0.0,0.0,0.6455445544554456,0.4978723404255319,False,False,False,False,False,False,False,False,0.7096640643482375,0.4236587174436409,0.8181818181818182,4,0.2045009784735812,0.2191780821917808,0.21037181996086105,0.3659491193737769
family-dollar,2,2,4,0.042732724902216426,4.164392482974512,0.4102622650354205,0.599086461583204,7.502014720618916,27.42638911519641,0.4666666666666667,0.4914893617021277,False,False,False,False,False,False,False,False,0.7551145788535971,0.8884051334109385,0.9930069930069929,20,0.1849112426035503,0.43047337278106507,0.20266272189349116,0.1819526627218935
family-dollar,3,1,1,0.028526727509778364,2.582325321625575,,0.5624730814236243,0.0,0.0,0.7785478547854785,0.4957446808510638,False,True,False,False,False,False,False,False,0.8785737230966912,0.3576268926618499,0.5683453237410072,6,0.030516431924882632,0.6244131455399061,0.002347417840375587,0.3427230046948357
fannie-mae,1,2,6,0.04127879764938374,14.591350246435532,0.007947000549448394,0.20369338348486668,0.1447931277416535,11.92559464619272,0.13762214983713356,0.4885057471264368,True,False,False,False,True,False,False,False,0.3929941824483228,0.5837722015115268,0.9888888888888888,67,0.0972972972972973,0.3635135135135135,0.08108108108108109,0.4581081081081081
fannie-mae,2,2,4,0.018201674554058973,18.08091099205698,-0.14170915329419825,0.449922242657714,0.16200828273106715,15.473265937225475,0.738599348534202,0.5919540229885057,False,False,False,False,False,False,False,False,0.3466204506065858,0.7263418842217166,1.3965517241379308,35,0.08568075117370892,0.5962441314553989,0.06924882629107981,0.24882629107981225
fannie-mae,3,1,6,0.017226584845805814,21.40537891035446,0.4129865796366141,0.6341647027981837,0.037364207681468864,0.9045354665666452,0.43159609120521175,0.6609195402298851,False,False,False,False,False,False,False,False,0.3143534994068802,0.7087281953033575,3.882352941176471,40,0.07204301075268818,0.6580645161290323,0.046236559139784944,0.22365591397849466
fanta,1,4,9,0.5377069282648682,2.7440216625413245,0.9856635511127532,0.9763925943137272,0.4771098116055045,17.613010257436443,0.4982014388489209,0.4981684981684982,False,False,False,False,False,False,False,False,0.9917514800771636,1.3015988966297556,1.0260416666666667,11,0.17761194029850744,0.31492537313432833,0.1791044776119403,0.3283582089552239
farmers-insurance-exchange,1,2,6,0.01960968875502008,9.485379960368013,0.12498066558564193,-0.08790307792589891,0.1047617402596111,2.1620110899457083,0.3924731182795699,0.3125,False,False,False,False,False,False,False,False,0.7078142695356738,1.7581135053308945,0.7796610169491526,35,0.11488673139158576,0.3656957928802589,0.09546925566343042,0.4239482200647249
farmers-insurance-exchange,2,2,6,0.019421435742971886,8.991097261680919,0.15192855264346833,-0.06929801213812098,0.10778671839049482,2.2159849954111457,0.6048387096774194,0.3125,False,False,False,False,False,False,False,False,0.7090492554410079,1.7734911206881356,0.7796610169491526,29,0.1038961038961039,0.37337662337662336,0.1266233766233766,0.3961038961038961
fastenal-co,1,2,2,0.37477074896429735,23.134795500617752,0.3449877326650315,0.07970151935585568,0.4916782591414944,11.224804078422544,0.4869753979739508,0.4975609756097561,True,False,False,False,False,False,False,False,0.6338329764453962,0.4201031735613394,4.782258064516129,78,0.033290029230269566,0.37382266969795386,0.15248457291328354,0.44040272815849296
fedex,1,2,2,0.20213081671415006,7.798720731865081,0.3152460924405617,0.07071282899852734,0.4521362501835266,5.714847418154559,0.3384146341463415,0.4936305732484077,True,False,False,False,False,False,False,False,0.6345849249976707,0.8650439250371641,1.893333333333333,29,0.09090909090909093,0.3804195804195804,0.08531468531468532,0.4433566433566434
fidelity-national,1,2,3,0.09930177349532188,13.149765912655756,0.29779114222645664,0.11974736271979705,0.29645459181505585,41.016385739513495,0.22,0.4424778761061947,True,False,False,False,True,False,False,False,0.6410926794085827,1.2130009471114842,0.8916666666666667,47,0.034722222222222224,0.5580808080808081,0.04734848484848485,0.3598484848484849
fifth-third-bank,1,3,6,0.1078807796180002,29.73175628046573,0.6954335668340862,0.5645480693421915,4.169160916359694,12.432571049530418,0.4989154013015185,0.4059139784946236,False,False,False,False,False,False,False,False,0.4111483134920635,1.0622475939273728,5.267605633802816,26,0.08382137628111272,0.2225475841874085,0.04209370424597365,0.6515373352855052
fifth-third-bank,2,1,1,0.005157322747535223,5.8764322757699965,0.7061037761358969,0.7269478774215168,0.0,0.0,0.6995661605206074,0.717741935483871,False,True,False,True,False,False,False,False,0.6456211812627292,2.0920952461459708,1.0952380952380951,15,0.09060402684563758,0.30201342281879195,0.07046979865771813,0.5369127516778524
first-american-financial-corporation,1,1,5,0.0779856342252743,51.80622268040458,0.22687063921514986,0.3151040972101957,0.6382805564578569,20.10019410602472,0.4003496503496504,0.49186991869918706,False,False,False,False,False,False,False,False,0.4376038091019821,2.670392758354469,1.5978260869565215,130,0.162890625,0.23359375,0.188671875,0.41484375
