ar,down_diag,entropy,gpc,h,h_sym,hor,mean_light,mean_sat,mmark_absbot,mmark_absleft,mmark_absright,mmark_abstop,mmark_avgbot,mmark_avgleft,mmark_avgright,mmark_avgtop,name,nchars,ncolors,ncorners,nmarks,nregions,perc_white,sd_light,sd_sat,up_diag,v_sym,vert,w
3.523809523809524,0.1070983810709838,3.2638821537589564,18.358115525267987,42,0.3468635729734361,0.3985056039850561,0.8029966245477471,0.3170065240895457,False,False,False,False,False,False,False,False,aetna,5,2,36,1,7,0.4540002925259616,0.19618965071507447,0.3257035222778116,0.09838107098381073,0.12832277474206374,0.3960149439601494,148
3.0490196078431366,0.10988593155893536,1.2195452719379662,42.20175226660264,204,0.11488794529174115,0.3046894803548796,0.9588391484038208,0.3294217884778953,False,False,False,False,False,False,False,False,aflac,6,4,81,1,13,0.6369008277468291,0.06334664688242338,0.4564358761339682,0.16387832699619773,0.09625827762205316,0.4215462610899873,622
3.009259259259258,0.09830932999373826,1.5979205404489922,83.05687871463634,108,0.25149071982498744,0.33876017532874136,0.8104746031745892,0.10306925822009394,False,False,False,False,False,True,False,False,agco-corporation,5,5,101,1,16,0.6792898193760263,0.3413222262552203,0.2613791703717519,0.18503443957420165,0.06577299222202293,0.3778960551033187,325
1.8717948717948716,0.05706921944035346,2.3026784679952987,49.25582234653107,78,0.4837289044419999,0.5147275405007363,0.9610062268149836,0.35701484776377423,False,False,False,False,False,False,False,False,aig,3,2,27,1,6,0.5835884353741496,0.048216716812471166,0.4476841861165498,0.0622238586156112,0.8070710512072614,0.36597938144329895,146
4.6063829787234045,0.08345261952476381,0.490954107028019,43.27480643859023,376,0.1880631586692136,0.4258039889302415,0.8399920701288862,0.3285369563339291,False,False,False,False,False,False,True,False,air-products--chemicals,7,2,107,2,15,0.6040904009630976,0.20264380152253555,0.4174442808505625,0.1664758087603779,0.008619806477165355,0.3242675827846169,1732
2.784,0.14438027543314086,1.2057197499481902,54.386285893095646,125,0.1903971265746217,0.2390048867170147,1.0,0.1539003024095456,False,False,False,False,False,True,False,False,airbnb,7,2,53,1,13,0.7194124293785311,0.0,0.27277229749259113,0.14571301643713905,0.20721613182997384,0.4709018214127055,348
2.2661870503597124,0.09921174232128296,1.6649613147062503,65.55614053774318,139,0.41607959649517695,0.27996738244088065,0.7908365582818689,0.41017884923410014,False,False,False,False,False,False,False,False,airgas,20,4,104,1,30,0.4867009867009867,0.2404165884940025,0.4831837122149484,0.10356075020385974,0.2383904694867389,0.5172601250339767,315
3.0555555555555562,0.1200150489089541,1.4783000698917586,22.581543769192656,72,0.16367507050985505,0.3679458239277653,0.7814456061513395,0.2907961100033955,False,False,False,False,False,False,False,False,ak-steel-holding-corporation,9,4,68,0,13,0.4863013698630136,0.3349016352705729,0.4494271256592413,0.15011286681715574,0.2821435474987501,0.3619262603461249,220
2.4731182795698925,0.10783633841886267,2.9401222676031034,33.61286623200142,93,0.17533494020989399,0.3522884882108183,0.9717645244961414,0.2452365727164828,False,False,False,False,False,False,False,False,akamai-technologies,9,3,51,1,13,0.7101295097132285,0.0578270165427641,0.381571292265461,0.18550624133148405,0.18248563713805413,0.35436893203883496,230
3.3760683760683765,0.04725325884543762,1.4674704496504176,33.72580967314242,117,0.21221204227238444,0.3254189944134078,0.8167199262355723,0.3001664406043367,False,False,False,False,False,True,False,False,alaska-air-group,2,2,40,2,10,0.6711393596986817,0.2679238848134522,0.4491998777867599,0.3819832402234637,0.15699760201871105,0.2453445065176909,395
1.4411764705882353,0.14793064876957496,1.1593745531319657,24.766107043796183,170,0.874216089997857,0.395413870246085,0.8552337945934305,0.3412704985354843,False,False,False,True,False,False,False,True,alcoa,5,2,46,1,10,0.5734543391945548,0.17820810574742182,0.4267704888486379,0.1395413870246085,0.4073083156119584,0.3171140939597316,245
3.8653846153846163,0.13048683160415006,2.6149565583978687,41.310822095852146,52,0.1176003336828552,0.27294493216280924,0.90689001588034,0.1768201957448434,False,True,False,False,False,True,False,False,allergan,8,3,48,2,23,0.6701316701316702,0.15613794567119038,0.29327485900694744,0.1919393455706305,0.5472012548725642,0.4046288906624102,201
3.4857142857142858,0.15167682926829268,1.042186856396589,68.01649098772297,105,0.19765300801419075,0.2461890243902439,0.9170795370253674,0.1238123607914467,False,False,False,False,False,True,False,False,alliance-data-systems-corp,15,4,77,1,27,0.7109211775878442,0.225855120980378,0.30867189902728365,0.15167682926829268,0.5146305601674248,0.4504573170731707,366
3.3421052631578947,0.09053497942386833,1.4662234765147135,62.33973724414546,114,0.2567927860427753,0.2962962962962963,0.8627666562375607,0.31296245491843444,False,False,False,False,False,False,False,False,allianz,10,2,72,2,15,0.6121991024071807,0.19575807749379245,0.4556355937773158,0.1021324354657688,0.5652605259825536,0.5110362888140666,381
4.017543859649122,0.16271373414230558,2.707989641561775,66.84509168368643,57,0.1865906790922828,0.3011583011583012,0.925553233997738,0.27742348645597564,False,True,False,False,False,True,False,False,allstate,8,2,64,1,18,0.6362211456255343,0.11113334167624332,0.4217314038971565,0.14120242691671264,0.4094662196973995,0.39492553778268064,229
1.5357142857142858,0.08964646464646464,0.9710525423944136,20.28487801847859,168,0.3867827815112537,0.2159090909090909,0.6348211061013674,0.10593132257502157,False,False,False,False,False,False,False,False,ally-financial,4,3,21,0,6,0.5262700534759358,0.4477294365745904,0.27160650511230644,0.09722222222222222,0.3677983498007272,0.5972222222222222,258
3.6545454545454548,0.11493808049535605,1.3860042798273418,65.46391422254283,110,0.3698550842387592,0.2886996904024768,0.9798272075888242,0.2527509400687057,False,False,False,False,False,False,False,False,alphabet,8,2,79,0,13,0.6685828877005348,0.03156165435709407,0.3987927673875279,0.11029411764705882,0.5246678186247634,0.4860681114551084,402
2.3280000000000003,0.06036834924965893,1.2397222579354816,16.124454434660347,125,0.1006501766880107,0.3901773533424284,0.8939613547236747,0.2979033197533289,False,False,False,False,False,True,False,False,altria-group,8,9,38,1,18,0.4919727891156462,0.15967849571277656,0.3708652757315867,0.07128240109140517,0.7579318506091564,0.4781718963165075,291
4.809523809523808,0.12678705793829947,2.9390948763383893,43.198635359168215,42,0.2723945984632156,0.3047404063205418,0.7177114710618547,0.034024069912901155,True,False,False,False,False,False,False,False,amazon,9,4,42,1,16,0.5869164619164621,0.4209847411080159,0.16011419178108707,0.1418359668924003,0.13485490120797666,0.4266365688487585,202
2.6814814814814816,0.08190883190883191,1.3708395935918751,51.34025196479192,135,0.1751658058904428,0.32727920227920226,0.7864582811145399,0.08729628414775609,False,False,False,False,False,True,False,False,ameren-corporation,10,5,86,1,20,0.6750316703866803,0.3447076251362766,0.1920445947699317,0.22756410256410256,-0.06275551782334725,0.3632478632478632,362
5.447368421052633,0.13459065580797258,1.5881226658015208,73.0407598147437,76,0.33994193090527075,0.3141877411058723,0.8887247328635991,0.09223489994795264,False,False,True,False,False,False,True,False,american-airlines,16,4,111,1,25,0.7409799952369611,0.2276511223956757,0.2061793622435836,0.08915559365623661,0.16211329215130488,0.4620660094299186,414
2.6140350877192984,0.06439773106439774,1.6780709291052232,55.860266326196225,114,0.1724391537341662,0.3957290623957291,0.8220668913399629,0.11223956725698496,False,True,False,False,False,True,False,False,american-electric-power-company,20,3,154,1,21,0.5839743589743589,0.2672420339195428,0.28453875030605874,0.12379045712379046,-0.009641762098821923,0.4160827494160828,298
1.020408163265306,0.06945404284727022,5.555429492212262,27.01922611707285,98,0.4860780917583799,0.5542501727712509,0.8609527619429469,0.6901339049591162,False,False,False,False,False,False,False,False,american-express,8,2,35,1,12,0.12961296129612965,0.07503660440972816,0.3193637763355633,0.07221838286109193,0.27448751005167443,0.304077401520387,100
3.669724770642202,0.07739355445777464,1.9725796109090648,82.38778269071076,109,0.1744328064713641,0.5603387438249824,0.8982413415490711,0.4081265560786191,False,False,False,False,False,False,False,False,american-family-insurance-group,23,3,159,2,25,0.5021436346269188,0.12963679306998013,0.4707620657816036,0.06233827334744766,0.08722927361900365,0.29992942836979536,400
2.074324324324324,0.11867763558805608,1.0506250083910913,155.15813008459625,148,-0.010743789305317079,0.3811700182815356,0.9469412463184153,0.0961709550194558,False,False,False,True,False,False,False,True,american-financial-group,19,4,114,2,22,0.8613725087322786,0.16053993034293587,0.2779739819579421,0.12477148080438755,0.0010559441291785718,0.3753808653260207,307
2.710843373493976,0.1424581005586592,1.9709623988459355,68.42623089439091,83,0.1405307512835569,0.31452513966480444,0.8937204354438927,0.1624715595038204,False,False,False,False,False,False,True,False,ameriprise-financial,17,2,71,1,21,0.7742738589211619,0.21448960742481368,0.34638109991991056,0.15195530726256984,0.07790199563828114,0.3910614525139665,225
3.4403669724770642,0.14580443828016645,1.16532579339127,106.00011209530143,109,0.19399821709796305,0.3228155339805825,0.8897368787472609,0.05584750790961735,False,False,False,True,False,False,False,True,amerisourcebergen,17,5,74,2,31,0.8243689233788244,0.271306164041743,0.20708839827828834,0.1197988904299584,0.05148685286232877,0.41158113730929263,375
3.847058823529412,0.08247978436657682,0.6355029185238801,29.80986642296714,255,0.15655831152475685,0.3306379155435759,0.771210462620462,0.5173725762216286,False,False,False,False,False,False,False,False,amgen,2,2,54,1,4,0.33029032386885504,0.16725598684359005,0.3794459283378625,0.09487870619946093,0.6071267476830601,0.4920035938903864,981
5.4526315789473685,0.09963250306247448,1.4594062289765162,29.15918164327732,95,0.39662143756224894,0.3993466721110657,0.7835830520135503,0.3410047113192475,False,True,False,False,False,True,False,False,anadarko,5,2,91,2,9,0.5532253195129315,0.2495047160926465,0.4030176940907929,0.10126582278481013,0.4853508249283623,0.3997550020416497,518
3.931034482758621,0.1280952380952381,1.0816373284375755,19.14531746150962,87,0.2492660506098053,0.2885714285714286,0.6727065172270925,0.02525753673099839,False,False,False,False,False,False,False,False,anixter-international,6,3,57,1,11,0.2753766598569969,0.21679921017398954,0.01732264201130133,0.07904761904761905,0.5018213935327905,0.5042857142857143,342
4.825581395348837,0.11682208407341622,0.7929755162589013,217.89755017663128,258,-0.05981438653653187,0.3436944937833037,0.8905120830039133,0.2309826109037975,False,False,False,False,False,False,True,False,anthem,21,3,271,2,42,0.6655609827221696,0.21635012523602914,0.39017989407599424,0.10905121373593844,0.3661238279292685,0.4304322084073416,1245
2.75,0.03251318101933216,1.1732894189714218,30.121698596543713,120,0.3313134025010979,0.3538371411833626,0.9475843650650853,0.27277378742599484,False,False,False,False,False,True,False,False,apache,5,2,45,1,9,0.7027020202020202,0.08107944666092677,0.4253369442292042,0.24985354422964265,0.2397948018373096,0.36379613356766255,330
0.8301886792452831,0.15828402366863906,1.2596759514473863,2.2741403562960683,106,0.5757568969442245,0.3106508875739645,0.4690347265593977,0.06904696620009303,False,False,False,False,False,False,False,False,apple,0,2,7,1,2,0.3566919191919192,0.4134610405461171,0.05540115972542548,0.2470414201183432,0.3800246606949837,0.2840236686390533,88
3.3529411764705883,0.10015041363750313,1.7844414454795146,165.46138273313827,102,0.04374075077622616,0.35146653296565555,0.9377230364728044,0.26021911810166065,False,False,False,False,False,True,False,False,applied-materials,17,2,115,1,26,0.6541198196730216,0.09506797438781564,0.4083915989958378,0.06881423915768363,0.16493810466818032,0.4795688142391577,342
3.685567010309279,0.09782008830022076,1.7311947553178408,47.45580701874626,194,0.2541343425133758,0.32781456953642385,0.8596002192816304,0.10731444900451076,False,False,False,False,False,False,True,False,aramark,7,4,103,1,12,0.7053383265933816,0.3026074160212774,0.2607075854973974,0.15355960264900662,0.6616915865961992,0.4208057395143488,715
0.8888888888888888,0.10827250608272508,1.344565079069571,47.819901023341075,234,0.24094702263030635,0.1820762368207624,0.8633103209625321,0.31957855344533875,False,False,False,False,False,False,False,True,archerdanielsmidland-company,4,3,42,1,8,0.6476677577741408,0.1941815644890261,0.4592866039249557,0.2850770478507705,-0.03647347562962582,0.4245742092457421,208
4.101910828025478,0.10754928674467062,1.4028763561020992,95.6587326507386,157,-0.0897085562349062,0.29123256932200675,0.8515442868927267,0.3728757508496561,False,False,False,True,False,False,False,True,arrow-electronics,19,3,183,1,23,0.5437773102443761,0.18608579228607475,0.4752649894294233,0.08302612598172784,0.1961012874840244,0.5181920179515948,644
5.766233766233766,0.12051482059282373,2.072875795052037,59.930460233576476,77,0.19610600436200315,0.3377535101404056,0.8330641600611901,0.03934692573828034,False,False,False,False,False,True,False,False,arthur-j-gallagher--co,18,4,96,1,21,0.6691032269566768,0.3432715857532381,0.12048095296061855,0.13416536661466458,0.7015221755597913,0.4075663026521061,444
1.9428571428571428,0.08729846637829336,1.62418237732914,156.77310704700284,105,0.4446539426868681,0.35155328352339754,0.9385331204132558,0.08683673830380301,False,False,False,False,False,False,False,False,asbury-automotive-group,11,3,73,1,19,0.8029126213592233,0.15263966938108106,0.2444163838601784,0.07353519465198584,0.18116520388890173,0.4876130554463232,204
2.9898989898989905,0.1488294314381271,1.59546943091166,137.83220734280394,99,0.09826882032224656,0.2861389817911557,0.9301207203884342,0.03123139457627793,False,False,False,False,False,False,False,False,ashland,10,5,85,0,24,0.804873417721519,0.15173756511360306,0.11376462963416535,0.14288368636194726,0.19142275442255602,0.42214790040877,296
3.376237623762376,0.18456375838926176,1.1067504636902772,39.683566197483465,101,0.16575100499133774,0.2823954568921012,0.92799158879237,0.11808086182829415,False,True,False,False,False,True,False,False,assurant,8,5,66,1,23,0.6872388299582128,0.1619820276888257,0.2903859383329497,0.13087248322147652,0.6518680769444276,0.4021683014971605,341
1.0,0.15413533834586465,4.2619854308872585,25.77680627064117,86,0.708524805728448,0.5929108485499462,0.9316176470588736,0.4208117614570272,False,False,False,False,False,False,False,False,att,0,2,14,1,6,0.5244252873563218,0.07480673280409267,0.4579912193938985,0.16917293233082706,0.3298647707872021,0.08378088077336197,86
2.911111111111111,0.17391304347826084,1.4231657354760991,32.19848071047097,90,0.9998269686985004,0.32608695652173914,0.6268408790665272,0.0,False,False,False,False,False,False,False,False,audi,2,3,24,1,8,0.6012694988383671,0.4730102320328258,0.0,0.17391304347826084,0.9977504134104552,0.32608695652173914,262
1.1891891891891893,0.10260972716488732,1.176332553800029,52.47460586682833,185,0.389817877118245,0.3795966785290629,0.859455354988375,0.1714332136343556,False,False,False,True,False,False,False,True,autoliv,9,4,78,3,21,0.6491714015151515,0.2627217643664038,0.3721817748440974,0.18090154211150647,-0.019362270208778055,0.3368920521945433,220
5.151162790697675,0.0919665012406948,1.3284953738974936,74.99454873079354,86,0.2241098118900525,0.43641439205955335,0.6664515147778023,0.004951225754298907,True,False,False,False,True,False,True,False,autonation,12,4,82,1,18,0.5660058737151248,0.4606007439071961,0.045785639372515466,0.07025434243176179,0.4808691666234417,0.4013647642679901,443
5.7142857142857135,0.0968019257221458,1.5536741517655823,67.18311189908557,84,0.2736422452219413,0.2802613480055021,0.8487228424986334,0.2381117430648324,False,False,False,False,False,True,False,False,autoowners-insurance-group,18,2,106,1,22,0.6514167650531286,0.2369055652743389,0.387048026097823,0.26942916093535074,0.2642114463005402,0.3535075653370014,480
7.2214285714285715,0.04786464860696038,1.5087260015624282,109.60833644594835,140,0.1910223736353441,0.4987949484237925,0.8466284670742713,0.44284209060186747,False,False,False,False,False,False,False,False,autozone,8,4,150,1,22,0.3115056022408964,0.2605083784277832,0.3817301570381285,0.2360455027475176,0.07900249051427956,0.21729490022172948,1011
2.8717948717948723,0.14923339011925044,1.400616176919603,60.72026803377489,117,0.2443466285703639,0.3608177172061329,0.8644865327275308,0.15418822530556306,False,False,False,False,False,True,False,False,avery-dennison-corporation,15,6,98,2,24,0.6664875689933083,0.28774490458500485,0.30820425747709795,0.12402044293015332,0.1711826517603459,0.36592844974446337,336
6.947368421052633,0.12233375156838144,3.5113912150569178,70.45718633466217,38,0.33939181959638337,0.3469259723964868,0.8844003099521178,0.1957688819134029,False,False,False,False,False,False,False,False,avis-budget-group,15,4,60,2,25,0.6545012165450121,0.21690367155841034,0.3170933025973614,0.1260978670012547,0.5711479966625146,0.40464240903387705,264
5.011904761904762,0.02558188299433844,1.5060305039405184,111.23828498997692,84,0.13760975675500844,0.7691339903543721,0.8271627602799027,0.1280888224859021,False,False,False,False,False,True,False,False,avnet,5,3,84,2,23,0.5587774294670846,0.3350940434696024,0.2840391125173896,0.04948626546445796,0.33726192077918904,0.15579786118683162,421
3.6666666666666665,0.23138686131386865,1.861981139226201,54.83800053298949,36,-0.05367574265291447,0.15766423357664233,0.9047678694737522,0.0,False,False,False,False,False,False,False,False,avon,4,3,20,0,8,0.7779083431257344,0.24978638047128204,0.0,0.14963503649635038,0.38406342592457376,0.4613138686131386,132
1.4430379746835442,0.13984018264840184,2.8946737956468183,19.090415372421816,79,0.6908450726986692,0.2728310502283105,0.7768337935293018,0.1796834967612745,False,False,False,True,False,False,False,True,bacardi,7,7,30,1,20,0.5828015054819178,0.3477449859864941,0.3239025652537948,0.1421232876712329,0.02079619431198071,0.4452054794520548,114
1.945454545454545,0.07074025405168638,1.5046250650945712,39.93538510746321,110,-0.19226352488637968,0.3924660534384582,0.6519610869038129,0.1976682404099193,False,False,False,False,False,False,False,False,baker-hughes,11,4,83,1,22,0.4251334668001334,0.422653883226024,0.3927751287499238,0.10621988611476127,0.21273968597052767,0.4305738063950942,214
1.0,0.03541315345699832,1.6662003480875158,24.988811280732087,144,0.052965626679382455,0.3462619449128724,0.8384312212539268,0.8154615198868899,False,False,False,False,False,False,False,False,ball-corp,4,2,35,1,8,0.1576485339506173,0.07158771420045824,0.3682734905468161,0.3001686340640809,0.1263685927745286,0.3181562675660484,144
6.88157894736842,0.10063417890520694,1.5467949839362745,65.09309211267593,76,0.16365089877986044,0.3618157543391188,0.9142181104158428,0.3105474620981908,False,False,True,False,False,False,True,False,bank-of-america,13,3,120,1,24,0.6177298311444652,0.12949268741520234,0.4457336137947676,0.15737650200267025,-0.00033218980787862835,0.380173564753004,523
5.363636363636363,0.08792884371029225,2.0388935075402097,87.04271522694503,88,0.18908454714577969,0.2266836086404066,0.7107380394646868,0.20668662654003947,False,False,False,False,False,False,False,False,barnes-noble,14,3,120,0,28,0.37734864300626303,0.2946037426052569,0.22205695958602206,0.07293519695044473,0.5634656207835257,0.6124523506988564,472
3.5121951219512195,0.10827374872318693,3.2893247561390035,32.28430005714747,41,0.2064831821851163,0.3575076608784474,0.9004629160901815,0.35554634225284043,False,False,False,False,False,False,False,False,baxalta-incorporated,11,4,42,3,30,0.4961649089165868,0.12338605708618565,0.4293883820096586,0.12972420837589374,0.22465634271793936,0.4044943820224719,144
6.317647058823527,0.06584723441615452,1.5523466766189549,20.66668731979964,85,0.058175463822142975,0.5381913959613697,0.6989161439975107,0.3342797412725449,False,False,False,False,False,False,False,False,baxter-international,5,2,62,1,10,0.4742988104332642,0.2911698946918373,0.33368431135834314,0.14618086040386305,0.18385951019472188,0.2497805092186128,537
3.0273972602739727,0.13193504736129905,2.6628687189149383,32.095245362303906,73,-0.005796857753085309,0.34641407307171856,0.7735729652100186,0.4683371013914788,False,False,False,False,False,False,False,False,bbt,3,3,44,1,17,0.4774660633484162,0.2298016403416621,0.4828277791628343,0.12043301759133965,0.6032981871415282,0.4012178619756427,221
3.6,0.1341209173036831,0.6866642162737596,150.5677368183044,185,0.008759123986198306,0.339819318971508,0.9353594295187254,0.1016910812675664,False,False,False,False,False,True,False,False,bcg,18,2,158,2,25,0.8183681954380583,0.1660161259754264,0.2669467324335553,0.113273106323836,0.2205712447180012,0.4127866574009729,666
2.22972972972973,0.1502659574468085,1.997042158848863,27.792992581436106,74,0.2469029136760387,0.3528368794326241,0.9133483344501688,0.3478130708552035,False,False,False,False,False,True,False,False,becton-dickinson-and-company,8,3,37,1,7,0.529718875502008,0.14540543355859448,0.4437267223992789,0.14760638297872342,0.6677624096529755,0.34929078014184395,165
3.5853658536585367,0.10816073641352453,1.7278602017416496,83.84016757989642,164,0.16690274892276705,0.3797132235793946,0.8039391585828286,0.32935877627174315,False,False,False,False,True,False,True,False,bed-bath-and-beyond,16,2,120,2,25,0.4805799469062692,0.21088526051977435,0.3587951504030539,0.09293680297397768,0.07072834109258762,0.4191892370331032,588
10.704545454545457,0.11837951595931252,2.050746402511268,121.8509058846382,44,0.13399884084086025,0.3703963521571377,0.8970512415824811,0.16056506563545986,False,False,False,False,False,True,False,False,berkshire-hathaway,19,2,119,1,24,0.6829825771951009,0.1734258901609266,0.28801727778058056,0.09066994037179936,0.30122091809615525,0.4205541915117503,471
1.4516129032258065,0.06372906045156591,2.4777954638336306,26.665693808972364,124,0.4640338692342805,0.4887108521485797,0.639444093049326,0.4449364767928013,False,False,False,False,False,False,False,False,best-buy,7,3,98,0,12,0.20528673835125444,0.4484028682991893,0.45494160381825893,0.05644573925710124,0.5038487528932943,0.3911143481427531,180
1.3989361702127658,0.11440058479532166,1.3795269111287605,34.55092279879437,188,0.0759996682201771,0.34137426900584794,0.5268388054033646,0.06448399889646214,False,False,False,False,False,False,True,False,big-lots,7,4,65,1,13,0.4151756931012249,0.4874160136069898,0.21181206816535228,0.1118421052631579,0.12551012385101684,0.4323830409356725,263
2.3453237410071943,0.059681697612732086,0.9316852003441356,122.5104763930942,139,0.4327469018055177,0.5513452065176203,0.9698634980717468,0.07674848292494457,False,False,False,False,False,False,False,False,biogen-idec-inc,12,2,56,1,15,0.8853307597824179,0.08802684660183195,0.2357614279177206,0.06688139446760137,0.4526030791695879,0.32209170140204624,326
8.65625,0.0904396186440678,1.7290838788869063,76.4383537871193,64,0.011013129729649329,0.2804555084745763,0.5350700803359898,0.06619171231638755,False,False,False,False,False,True,False,False,black-and-decker,12,4,127,2,28,0.3888528138528139,0.4839334764772005,0.2340403007712577,0.14446504237288135,0.6656420491986672,0.4846398305084746,554
6.2142857142857135,0.15017421602787456,1.3875029219864934,59.24467162062057,84,-0.03010127100810137,0.30801393728223,0.6229948871913333,0.0,False,False,False,False,False,False,False,False,blackrock,10,3,71,2,17,0.5720405665326106,0.4740774927530956,0.0,0.12473867595818815,0.2464598656162087,0.4170731707317073,522
2.556451612903226,0.08595113438045375,0.7866064218413692,18.32617661629356,124,0.1479842635481624,0.4559336823734729,0.09416054607454112,0.0,False,False,False,False,False,False,False,False,blackstone,10,2,61,1,16,0.06968047216851536,0.274348387252612,0.0,0.07635253054101222,,0.3817626527050611,317
1.0,0.18886576482830386,1.401849542522292,32.074673739671795,225,0.4170082555815822,0.26569545612209505,0.5668816654562864,0.12836756738404506,False,False,False,False,False,False,False,False,bmw,2,4,72,1,11,0.4214123456790123,0.4666075869375814,0.3314514987551144,0.2471383975026015,0.30981181317918066,0.2983003815469997,225
