7.656250000001973109e-03,2.187499999999967248e-02,2.187499999999983555e-02,2.187500000000001249e-02,2.187500000000017555e-02,2.187500000000040454e-02,2.187500000000056413e-02,2.187500000000078618e-02,2.187500000000095271e-02,2.187500000000117475e-02,2.187500000000134476e-02,5.312500000000235784e-02,5.312500000000253131e-02,5.312500000000273254e-02,3.046875000000343059e-02,2.187500000000233702e-02,2.187500000000245845e-02,2.187500000000268396e-02,2.187500000000284703e-02,2.187500000000306907e-02,2.187500000000322867e-02,2.187500000000345418e-02,2.187500000000361031e-02,2.187500000000383929e-02,7.656250000003343541e-03,2.187500000000584116e-02,2.213500000000031553e-01,2.837500000000033329e-01,2.837500000000031664e-01,2.837500000000031664e-01,2.837500000000030553e-01,2.837500000000030553e-01,2.993750000000036104e-01,3.462500000000029998e-01,3.462500000000029443e-01,3.462500000000030553e-01,3.462500000000030553e-01,3.462500000000029998e-01,3.462500000000029443e-01,3.462500000000029443e-01,3.462500000000029998e-01,3.462500000000028888e-01,3.150000000000034439e-01,2.837500000000027778e-01,2.837500000000027778e-01,2.837500000000027223e-01,2.837500000000026112e-01,2.837500000000026112e-01,2.213499999999998247e-01,2.187500000000558789e-02,2.187500000000535197e-02,2.837500000000041656e-01,8.373776830808087324e-01,8.901562500000005373e-01,8.901562500000003153e-01,8.927714843750003126e-01,9.687500000000008882e-01,9.687500000000009992e-01,9.687500000000008882e-01,9.687500000000011102e-01,9.830468750000003197e-01,9.973437499999999734e-01,9.973437500000000844e-01,1.000000000000000222e+00,9.999999999999997780e-01,1.000000000000000000e+00,1.000000000000000222e+00,1.000000000000000000e+00,1.000000000000000222e+00,9.517187500000008349e-01,9.374999999999996669e-01,9.374999999999997780e-01,9.375000000000002220e-01,2.837499999999977263e-01,2.187500000000558789e-02,2.187500000000498768e-02,2.837500000000037770e-01,9.374999999999998890e-01,9.375000000000002220e-01,9.531250000000008882e-01,1.000000000000000000e+00,9.999999999999996669e-01,1.000000000000000222e+00,9.999999999999997780e-01,9.999999999999997780e-01,9.999999999999997780e-01,9.999999999999995559e-01,1.000000000000000444e+00,9.999999999999997780e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999997780e-01,1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999997780e-01,9.650000000000016342e-01,9.375000000000003331e-01,9.375000000000003331e-01,2.837499999999977263e-01,2.187500000000558789e-02,2.187500000000451930e-02,2.837500000000038325e-01,9.375000000000002220e-01,9.531250000000005551e-01,9.999999999999998890e-01,1.000000000000000222e+00,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999995559e-01,1.000000000000000000e+00,1.000000000000000222e+00,9.999999999999998890e-01,9.999999999999996669e-01,1.000000000000000222e+00,9.999999999999997780e-01,1.000000000000000000e+00,1.000000000000000222e+00,1.000000000000000444e+00,1.000000000000000000e+00,1.000000000000000222e+00,9.999999999999998890e-01,9.616781250000064896e-01,9.375000000000003331e-01,2.837499999999977263e-01,2.187500000000557748e-02,2.187500000000414807e-02,2.837500000000033884e-01,9.375000000000004441e-01,9.999999999999997780e-01,1.000000000000000000e+00,9.999999999999996669e-01,1.000000000000000222e+00,1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999997780e-01,9.999999999999996669e-01,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000222e+00,9.999999999999997780e-01,1.000000000000000222e+00,1.000000000000000444e+00,1.000000000000000222e+00,1.000000000000000000e+00,9.999999999999996669e-01,1.000000000000000444e+00,9.999999999999996669e-01,9.351691406250002281e-01,2.837499999999977263e-01,2.187500000000915101e-02,2.187500000000368316e-02,2.837500000000031664e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000000e+00,9.999999999999997780e-01,1.000000000000000222e+00,9.999999999999998890e-01,9.999999999999997780e-01,1.000000000000000222e+00,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000222e+00,9.999999999999996669e-01,9.999999999999997780e-01,1.000000000000000222e+00,9.999999999999997780e-01,1.000000000000000222e+00,9.999999999999998890e-01,9.999999999999996669e-01,1.000000000000000000e+00,9.687500000000000000e-01,2.837499999999978373e-01,2.187500000000915795e-02,2.187500000000331540e-02,2.993750000000033884e-01,1.000000000000000222e+00,1.000000000000000222e+00,9.999999999999996669e-01,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,1.000000000000000222e+00,1.000000000000000222e+00,9.999999999999997780e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999997780e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999997780e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000000e+00,1.000000000000000444e+00,9.450043402777787982e-01,3.029687500000016187e-01,2.187500000000914754e-02,2.187500000000280886e-02,3.462500000000027778e-01,9.887941919191924889e-01,9.999999999999997780e-01,1.000000000000000222e+00,1.000000000000000000e+00,1.000000000000000222e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000222e+00,9.999999999999997780e-01,1.000000000000000222e+00,1.000000000000000000e+00,1.000000000000000222e+00,1.000000000000000000e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.277813289141422226e-01,3.462499999999977818e-01,2.187500000000917183e-02,2.187500000000246192e-02,3.462500000000025002e-01,9.687500000000002220e-01,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999997780e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999998890e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000222e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000222e+00,1.000000000000000000e+00,1.000000000000000222e+00,9.062500000000002220e-01,3.462499999999977263e-01,2.187500000000915795e-02,2.187500000000199007e-02,3.462500000000022782e-01,9.464962121212123769e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.006470959595977988e-01,3.462500000000012790e-01,2.488281250001194225e-02,5.312500000000197620e-02,3.462500000000021116e-01,9.375000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.748285156250015016e-01,8.850220959595971326e-01,3.462500000000021116e-01,5.312500000001155187e-02,5.312500000000144190e-02,3.462500000000018341e-01,9.375000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.614062500000011280e-01,8.750000000000000000e-01,3.462500000000020561e-01,5.312500000001155187e-02,5.312500000000103251e-02,3.462500000000017231e-01,9.375000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.375000000000000000e-01,8.750000000000000000e-01,3.462500000000021116e-01,5.312500000001155187e-02,2.187500000000030392e-02,3.462500000000014455e-01,9.375000000000000000e-01,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.375000000000001110e-01,8.750000000000001110e-01,3.462500000000021116e-01,2.187500000001331435e-02,2.187499999999992575e-02,3.462500000000011680e-01,9.374999999999998890e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000222e+00,9.999999999999997780e-01,9.999999999999998890e-01,1.000000000000000000e+00,1.000000000000000222e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999997780e-01,1.000000000000000222e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999997780e-01,1.000000000000000000e+00,9.375000000000000000e-01,8.750000000000002220e-01,3.462500000000021116e-01,2.187500000001332823e-02,2.187499999999944697e-02,3.462500000000009459e-01,9.374999999999998890e-01,9.758522727272733732e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000222e+00,9.999999999999997780e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999997780e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000222e+00,9.999999999999997780e-01,9.999999999999997780e-01,9.849472656250013447e-01,9.375000000000002220e-01,8.750000000000000000e-01,3.462500000000021116e-01,2.187500000001330741e-02,2.187499999999906186e-02,2.993750000000007239e-01,9.375000000000001110e-01,9.687500000000000000e-01,1.000000000000000222e+00,1.000000000000000000e+00,9.999999999999997780e-01,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999997780e-01,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000000e+00,1.000000000000000222e+00,9.999999999999997780e-01,9.687500000000011102e-01,9.374999999999997780e-01,8.750000000000002220e-01,2.993750000000025557e-01,2.187500000001333170e-02,2.187499999999860389e-02,2.837500000000006684e-01,9.374999999999997780e-01,9.375000000000002220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999996669e-01,1.000000000000000000e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,9.999999999999997780e-01,9.999999999999998890e-01,1.000000000000000000e+00,1.000000000000000222e+00,9.382031250000000266e-01,9.153251262626275198e-01,8.750000000000001110e-01,2.837500000000020006e-01,2.187500000001333170e-02,2.187499999999821879e-02,2.837500000000002243e-01,8.749999999999996669e-01,9.375000000000002220e-01,9.999999999999996669e-01,9.999999999999997780e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000222e+00,9.999999999999998890e-01,9.999999999999997780e-01,1.000000000000000222e+00,9.999999999999998890e-01,9.999999999999996669e-01,9.999999999999996669e-01,9.999999999999996669e-01,1.000000000000000222e+00,9.999999999999997780e-01,1.000000000000000000e+00,9.375000000000002220e-01,8.750000000000002220e-01,8.124999999999997780e-01,2.837500000000021116e-01,2.187500000001333170e-02,2.187499999999776429e-02,2.837500000000001688e-01,8.750000000000000000e-01,8.906249999999995559e-01,9.522383996212123725e-01,9.999999999999997780e-01,9.999999999999997780e-01,9.999999999999997780e-01,9.999999999999997780e-01,1.000000000000000222e+00,1.000000000000000222e+00,9.999999999999996669e-01,9.999999999999997780e-01,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000222e+00,1.000000000000000444e+00,9.999999999999997780e-01,1.000000000000000222e+00,9.999999999999997780e-01,9.224609375000006883e-01,8.281250000000004441e-01,8.125000000000000000e-01,2.837500000000020561e-01,2.187500000001332823e-02,2.187499999999741387e-02,2.837499999999998912e-01,8.750000000000000000e-01,8.750000000000003331e-01,8.906249999999994449e-01,9.548524305555559089e-01,1.000000000000000000e+00,9.999999999999995559e-01,9.999999999999997780e-01,1.000000000000000222e+00,1.000000000000000000e+00,1.000000000000000222e+00,9.999999999999997780e-01,1.000000000000000000e+00,9.999999999999995559e-01,1.000000000000000444e+00,9.999999999999997780e-01,9.999999999999997780e-01,9.999999999999997780e-01,9.877015822285356572e-01,8.281250000000006661e-01,8.124999999999997780e-01,8.125000000000002220e-01,2.837500000000021672e-01,2.187500000001332129e-02,2.187499999999693162e-02,2.837499999999996136e-01,8.750000000000000000e-01,8.749999999999996669e-01,8.749999999999997780e-01,8.749999999999997780e-01,9.375000000000001110e-01,9.978906249999999201e-01,1.000000000000000222e+00,1.000000000000000000e+00,9.999999999999997780e-01,1.000000000000000444e+00,1.000000000000000222e+00,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999997780e-01,9.999999999999995559e-01,1.000000000000000222e+00,9.558435921717174377e-01,8.437500000000009992e-01,8.125000000000000000e-01,8.124999999999997780e-01,8.125000000000000000e-01,2.837500000000021672e-01,2.187500000001332129e-02,2.187499999999654998e-02,2.213499999999996026e-01,2.837499999999995026e-01,2.837499999999995026e-01,2.837499999999995026e-01,2.837499999999995581e-01,2.837499999999995581e-01,2.993749999999991140e-01,3.462499999999995026e-01,3.462499999999993916e-01,3.462499999999995581e-01,3.462499999999995026e-01,3.462499999999995581e-01,3.462499999999994471e-01,3.462499999999995581e-01,3.462499999999993916e-01,3.462499999999994471e-01,2.993749999999999467e-01,2.837499999999995026e-01,2.837499999999994471e-01,2.837499999999994471e-01,2.837499999999995026e-01,2.837499999999995026e-01,2.213500000000003243e-01,2.187500000001689135e-02,7.656250000000601810e-03,2.187500000000558789e-02,2.187500000000558789e-02,2.187500000000558789e-02,2.187500000000558789e-02,2.187500000000558789e-02,2.187500000000558789e-02,2.187500000000558789e-02,2.187500000000558789e-02,2.187500000000205599e-02,2.187500000000205599e-02,5.312500000000294070e-02,5.312500000000294070e-02,5.312500000000294070e-02,2.187500000000205599e-02,2.187500000000205599e-02,2.187500000000205599e-02,2.187500000000205599e-02,2.187500000000205599e-02,2.187500000000205599e-02,2.187500000000205599e-02,2.187500000000205599e-02,2.187500000000205599e-02,2.187500000000205599e-02,7.656250000006617831e-03
