,K,logo_dec,des_enc,batches,iters,adam_lr,annealing_batches,num_particles,center_bp,weight_decay,folds,bin_mse,cat1_mse,cat2_mse,cat3_mse,cat4_mse,cat5_mse,bin_mad,cat1_mad,cat2_mad,cat3_mad,cat4_mad,cat5_mad,bin_micro_precision,bin_micro_recall,bin_micro_f1-score,bin_macro_precision,bin_macro_recall,bin_macro_f1-score,cat1_accuracy,cat1_macro_precision,cat1_macro_recall,cat1_macro_f1-score,cat2_accuracy,cat2_macro_precision,cat2_macro_recall,cat2_macro_f1-score,cat3_accuracy,cat3_macro_precision,cat3_macro_recall,cat3_macro_f1-score,cat4_accuracy,cat4_macro_precision,cat4_macro_recall,cat4_macro_f1-score,cat5_accuracy,cat5_macro_precision,cat5_macro_recall,cat5_macro_f1-score,bin_auc
0,20.0,400.0,200.0,5000.0,10.0,1e-05,4000.0,1.0,1.0,0.0,4.0,0.06482041627168655,0.02335504671359373,0.0763686471390158,0.04217601980498728,0.049598111501975906,0.08007164357233512,0.1606113314628601,0.06592582798322018,0.17643570812815923,0.09357743486937825,0.13459824998582282,0.2083781543026813,0.9079674796747967,0.6269930384010779,0.7417640807651436,0.7735897320960861,0.4423060269388917,0.5194011828137657,0.8506616257088847,0.8578609413953646,0.6669315985486585,0.7164558028363042,0.6578449905482041,0.768279367362431,0.6005473950696095,0.6000378550140492,0.5236294896030246,0.5905215703434745,0.4118378024577074,0.42085431231864523,0.888468809073724,0.9596167008898014,0.7885304659498208,0.8236507321830673,0.8563327032136105,0.8612829885860624,0.8346100060053243,0.8448815960700805,0.964482158433813
1,20.0,400.0,200.0,5000.0,10.0,1e-05,4000.0,1.0,1.0,0.0,4.0,0.06566204875707626,0.021231879439154448,0.0803066425696194,0.043174964724477474,0.04559054065744672,0.0840389822740749,0.16289597749710083,0.06153121421372514,0.18275582264597817,0.09564508808294972,0.12958031215900911,0.21468741680297215,0.9086319218241042,0.6237003912800447,0.739675174013921,0.7604114129938746,0.42932107500106553,0.5046963134397945,0.8582230623818525,0.8615258899773605,0.6023480792711562,0.6568498285917528,0.6540642722117203,0.7295544733044732,0.5680481067939849,0.5911338221816013,0.5236294896030246,0.525016775040489,0.4276149472882038,0.4408277650591309,0.9092627599243857,0.9660297239915074,0.798469387755102,0.8547352721849366,0.8147448015122873,0.8188440438871474,0.7839649925675689,0.796226788942284,0.9636160272345792
2,20.0,400.0,200.0,5000.0,10.0,1e-05,4000.0,1.0,1.0,0.0,4.0,0.06508268415927887,0.021218912222767602,0.07799676894934948,0.04308721724085175,0.054992939073736,0.07746203248085956,0.16212892532348633,0.06196670894541119,0.17884721001387352,0.09545296215529488,0.14245729971562576,0.20283716803350355,0.9108147195886228,0.6335792532975631,0.7473136001054782,0.7751971765685062,0.43734097908902436,0.5080921942205874,0.869811320754717,0.8566209421224318,0.6020104564567409,0.6567568828082225,0.6660377358490566,0.7536389032009169,0.6226936608585415,0.6304227982964211,0.5188679245283019,0.580405487769399,0.43474800947295533,0.46352239943011075,0.8849056603773585,0.9493328732459166,0.7886875206885137,0.8223654864202934,0.8547169811320755,0.851122520827323,0.824809891966677,0.8351626082759336,0.9639827872993099
3,20.0,400.0,200.0,5000.0,10.0,1e-05,4000.0,1.0,1.0,0.0,4.0,0.06248626857995987,0.020105939848959586,0.076258986113547,0.04111350593823203,0.047112363789206156,0.08395970327056425,0.1585143804550171,0.06036633265271239,0.1781506573252096,0.09249439686700106,0.12886620111035976,0.21536524210730648,0.9148003132341426,0.6516791252928706,0.7611415168100079,0.8183498138377032,0.4606724759522719,0.53948435345832,0.879245283018868,0.9417358485968086,0.6506248207584086,0.7169561073200545,0.7018867924528301,0.7830564286043739,0.6402801306429963,0.6629895534775444,0.5849056603773585,0.6615106405380284,0.4981379764618644,0.5268257754555552,0.9056603773584906,0.9585970464135021,0.7937594377179256,0.8476545241251122,0.8339622641509434,0.8416084012538907,0.8146782518206598,0.8239829407182424,0.96844427885511
4,20.0,400.0,200.0,5000.0,10.0,1e-05,4000.0,1.0,1.0,0.0,4.0,0.06995739042758942,0.02886528296891935,0.08327071687792283,0.045659193210929386,0.04972466597154645,0.08240388635836898,0.1685156226158142,0.07356194458196473,0.18704655172634188,0.09866216994236383,0.13421601470462488,0.21030670212437796,0.8934324659231723,0.6048657718120806,0.7213606803401701,0.7136788193991238,0.4070774750813225,0.47583502600857225,0.7592067988668555,0.6678265604187248,0.48433776633634895,0.5096266152582024,0.6416430594900849,0.7704079690901738,0.5322373620479776,0.563142642728894,0.4461756373937677,0.5203820830704495,0.34877329694963055,0.3641662330877944,0.896600566572238,0.9565344919246915,0.7852826267086984,0.8348788261470924,0.8385269121813032,0.8452545951316442,0.8134745637060292,0.8249505884040754,0.9552513363259707
